Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,54.19261932373047,57.150001525878906,57.599998474121094,56.349998474121094,56.79999923706055,72924744
2023-01-03,54.808982849121094,57.79999923706055,58.29999923706055,57.150001525878906,57.45000076293945,78566820
2023-01-04,53.33919143676758,56.25,58.349998474121094,55.70000076293945,58.099998474121094,96809213
2023-01-05,53.81332015991211,56.75,57.150001525878906,55.45000076293945,56.70000076293945,82173647
2023-01-06,53.4814338684082,56.400001525878906,57.599998474121094,56.0,57.0,88223106
2023-01-09,54.145206451416016,57.099998474121094,57.75,56.75,57.0,56732510
2023-01-10,52.24870300292969,55.099998474121094,56.95000076293945,54.650001525878906,56.900001525878906,82014187
2023-01-11,53.4814338684082,56.400001525878906,56.599998474121094,54.599998474121094,55.29999923706055,75395366
2023-01-12,52.95988845825195,55.849998474121094,56.5,55.29999923706055,56.400001525878906,58123134
2023-01-13,53.86073303222656,56.79999923706055,57.400001525878906,55.70000076293945,56.0,98864358
2023-01-16,55.8520622253418,58.900001525878906,59.45000076293945,56.79999923706055,56.95000076293945,166603280
2023-01-17,54.761573791503906,57.75,59.45000076293945,56.75,59.20000076293945,116738590
2023-01-18,53.81332015991211,56.75,58.0,56.45000076293945,57.849998474121094,68557704
2023-01-19,54.24003219604492,57.20000076293945,57.349998474121094,56.20000076293945,56.70000076293945,59090340
2023-01-20,54.00297164916992,56.95000076293945,58.099998474121094,56.75,57.45000076293945,60893155
2023-01-23,53.86073303222656,56.79999923706055,57.5,56.599998474121094,57.25,48030932
2023-01-24,52.62800216674805,55.5,57.349998474121094,55.29999923706055,57.0,51548951
2023-01-25,50.92115020751953,53.70000076293945,55.54999923706055,53.150001525878906,55.45000076293945,83514024
2023-01-27,48.17121887207031,50.79999923706055,54.349998474121094,50.04999923706055,53.75,111244364
2023-01-30,48.076393127441406,50.70000076293945,53.25,49.099998474121094,51.099998474121094,148179904
2023-01-31,50.77891159057617,53.54999923706055,54.0,50.54999923706055,51.0,114490184
2023-02-01,47.69709014892578,50.29999923706055,54.400001525878906,48.29999923706055,54.25,159606635
2023-02-02,48.17121887207031,50.79999923706055,52.25,48.599998474121094,50.0,121217105
2023-02-03,49.119468688964844,51.79999923706055,52.29999923706055,49.20000076293945,51.25,114130816
2023-02-06,48.74017333984375,51.400001525878906,52.29999923706055,51.099998474121094,51.900001525878906,57728571
2023-02-07,48.64534378051758,51.29999923706055,52.099998474121094,50.70000076293945,51.54999923706055,54786770
2023-02-08,48.92981719970703,51.599998474121094,52.0,51.150001525878906,51.650001525878906,43092026
2023-02-09,48.360870361328125,51.0,51.54999923706055,50.349998474121094,51.54999923706055,48710526
2023-02-10,48.597930908203125,51.25,52.650001525878906,50.54999923706055,50.79999923706055,56528450
2023-02-13,47.602264404296875,50.20000076293945,51.599998474121094,49.79999923706055,51.400001525878906,53678758
2023-02-14,48.17121887207031,50.79999923706055,51.150001525878906,49.5,50.400001525878906,44481427
2023-02-15,48.26604461669922,50.900001525878906,51.04999923706055,50.25,50.45000076293945,26711967
2023-02-16,48.17121887207031,50.79999923706055,51.25,50.400001525878906,50.95000076293945,25514798
2023-02-17,47.12813949584961,49.70000076293945,50.54999923706055,49.5,50.54999923706055,37386646
2023-02-20,46.93849182128906,49.5,50.5,49.29999923706055,49.75,52556924
2023-02-21,46.511775970458984,49.04999923706055,50.0,48.79999923706055,49.70000076293945,51854291
2023-02-22,45.32646179199219,47.79999923706055,48.849998474121094,47.5,48.75,50161602
2023-02-23,45.753170013427734,48.25,48.599998474121094,47.25,48.0,59329147
2023-02-24,45.08939743041992,47.54999923706055,49.150001525878906,47.349998474121094,48.599998474121094,43992957
2023-02-27,45.61093521118164,48.099998474121094,48.29999923706055,47.20000076293945,47.5,60479465
2023-02-28,45.84799575805664,48.349998474121094,48.599998474121094,47.650001525878906,48.25,45553040
