Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,132.78384399414062,142.25,142.64999389648438,140.4499969482422,140.4499969482422,2871484
2023-01-03,133.1572265625,142.64999389648438,143.8000030517578,141.60000610351562,142.5,3722704
2023-01-04,131.15028381347656,140.5,142.35000610351562,140.0500030517578,142.0,2811241
2023-01-05,131.1035919189453,140.4499969482422,141.1999969482422,138.8000030517578,141.0,2394369
2023-01-06,129.89012145996094,139.14999389648438,141.60000610351562,138.60000610351562,140.64999389648438,2059984
2023-01-09,131.99041748046875,141.39999389648438,142.4499969482422,140.1999969482422,140.8000030517578,2987464
2023-01-10,132.2704315185547,141.6999969482422,143.1999969482422,140.64999389648438,141.39999389648438,3360177
2023-01-11,132.41046142578125,141.85000610351562,143.0,140.60000610351562,142.64999389648438,2683025
2023-01-12,131.99041748046875,141.39999389648438,142.60000610351562,140.5500030517578,142.5,2209469
2023-01-13,132.2237548828125,141.64999389648438,142.25,140.60000610351562,142.0,2106087
2023-01-16,131.38365173339844,140.75,142.89999389648438,140.3000030517578,142.0,2848783
2023-01-17,130.59022521972656,139.89999389648438,141.3000030517578,138.60000610351562,141.1999969482422,2612368
2023-01-18,130.2168426513672,139.5,140.35000610351562,139.1999969482422,140.0,1483758
2023-01-19,129.2834014892578,138.5,139.1999969482422,137.5500030517578,138.9499969482422,2235539
2023-01-20,126.66972351074219,135.6999969482422,138.8000030517578,134.8000030517578,138.5,2769418
2023-01-23,129.47007751464844,138.6999969482422,139.39999389648438,134.14999389648438,134.8000030517578,4204797
2023-01-24,129.51675415039062,138.75,140.25,137.85000610351562,138.14999389648438,3381979
2023-01-25,127.78984832763672,136.89999389648438,139.9499969482422,136.60000610351562,138.6999969482422,3331778
2023-01-27,125.31620025634766,134.25,138.14999389648438,132.0,137.60000610351562,3722486
2023-01-30,126.343017578125,135.35000610351562,136.4499969482422,133.6999969482422,134.25,2520568
2023-01-31,129.3767547607422,138.60000610351562,138.89999389648438,134.9499969482422,135.85000610351562,2391135
2023-02-01,127.64982604980469,136.75,140.14999389648438,134.35000610351562,139.3000030517578,3455126
2023-02-02,129.51675415039062,138.75,139.5500030517578,135.39999389648438,136.75,3212837
2023-02-03,129.05003356933594,138.25,139.39999389648438,136.39999389648438,139.39999389648438,2476250
