Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,6901.09228515625,7017.9501953125,7039.9501953125,6950.10009765625,6979.89990234375,212580
2023-01-03,6877.1474609375,6993.60009765625,7039.0,6960.0498046875,7029.9501953125,188315
2023-01-04,6888.7021484375,7005.35009765625,7062.0,6983.85009765625,7000.0,319221
2023-01-05,6890.32421875,7007.0,7042.2001953125,6945.0,7014.9501953125,236570
2023-01-06,6865.93798828125,6982.2001953125,7029.89990234375,6951.0,7007.0,160184
2023-01-09,6917.7109375,7034.85009765625,7064.0,7002.89990234375,7040.0,298470
2023-01-10,6805.06787109375,6920.2998046875,7049.9501953125,6889.14990234375,7049.9501953125,263888
2023-01-11,6905.02587890625,7021.9501953125,7033.0,6922.0,6948.0,295408
2023-01-12,7034.23779296875,7153.35009765625,7166.9501953125,7024.9501953125,7024.9501953125,566492
2023-01-13,7128.19677734375,7248.89990234375,7258.0,7138.0,7175.0,462134
2023-01-16,7163.54833984375,7284.85009765625,7334.75,7250.25,7270.0,440500
2023-01-17,7254.802734375,7377.64990234375,7389.0,7262.85009765625,7280.0,385734
2023-01-18,7162.17138671875,7283.4501953125,7383.0,7270.0,7373.0,447736
2023-01-19,7092.25537109375,7212.35009765625,7260.0,7186.0498046875,7260.0,412001
2023-01-20,7057.64111328125,7177.14990234375,7265.0,7150.0,7212.35009765625,353292
2023-01-23,6735.69287109375,6849.75,7184.9501953125,6830.0,7125.0,998103
2023-01-24,6696.31005859375,6809.7001953125,6897.64990234375,6782.60009765625,6882.0,444188
2023-01-25,6593.45166015625,6705.10009765625,6830.85009765625,6672.0,6805.9501953125,509299
2023-01-27,6603.7763671875,6715.60009765625,6799.0,6604.10009765625,6734.0,635582
2023-01-30,6773.01123046875,6887.7001953125,6903.9501953125,6642.5498046875,6747.0,699269
2023-01-31,6967.56640625,7085.5498046875,7099.0,6892.5498046875,6925.0,593220
2023-02-01,7022.486328125,7141.39990234375,7239.0,6981.60009765625,7085.0,648015
2023-02-02,7048.29931640625,7167.64990234375,7310.0,7005.0498046875,7100.0,647192
2023-02-03,7069.49072265625,7189.2001953125,7225.0,7131.0,7184.9501953125,364197
2023-02-06,7008.57177734375,7127.25,7207.75,7112.7998046875,7156.2998046875,314446
2023-02-07,6954.04541015625,7071.7998046875,7205.0,7052.14990234375,7154.9501953125,295067
2023-02-08,7129.62255859375,7250.35009765625,7293.75,7114.0,7114.0,559696
2023-02-09,7060.1982421875,7179.75,7250.0,7160.0,7250.0,334529
2023-02-10,7086.06005859375,7206.0498046875,7226.89990234375,7147.0498046875,7175.0,407822
2023-02-13,7059.70654296875,7179.25,7250.0,7155.0,7215.0,323236
2023-02-14,7020.3232421875,7139.2001953125,7229.89990234375,7125.5498046875,7215.14990234375,328419
2023-02-15,7032.7626953125,7151.85009765625,7177.0,7047.64990234375,7138.0,404971
2023-02-16,7052.3310546875,7171.75,7193.7998046875,7108.0,7187.64990234375,264069
2023-02-17,7176.33154296875,7297.85009765625,7393.2998046875,7176.0,7176.0,1063293
2023-02-20,7303.18310546875,7426.85009765625,7492.0,7301.0,7301.0,713498
2023-02-21,7218.3203125,7340.5498046875,7485.0,7321.0,7444.7998046875,399493
