Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,2627.173095703125,2679.949951171875,2713.0,2662.5,2685.0,135840
2023-01-03,2636.436767578125,2689.39990234375,2694.10009765625,2676.0,2693.35009765625,155374
2023-01-04,2651.926025390625,2705.199951171875,2736.0,2690.0,2690.0,313367
2023-01-05,2750.74072265625,2806.0,2814.10009765625,2720.14990234375,2725.550048828125,361324
2023-01-06,2787.6005859375,2843.60009765625,2858.0,2810.300048828125,2821.0,630345
2023-01-09,2805.736328125,2862.10009765625,2882.35009765625,2830.64990234375,2861.050048828125,179843
2023-01-10,2785.688720703125,2841.64990234375,2865.0,2801.550048828125,2860.0,140490
2023-01-11,2843.08544921875,2900.199951171875,2909.0,2825.0,2848.0,457133
2023-01-12,2856.7607421875,2914.14990234375,2935.0,2881.89990234375,2908.0,212709
2023-01-13,2842.8408203125,2899.949951171875,2923.10009765625,2883.949951171875,2921.60009765625,103382
2023-01-16,2815.8330078125,2872.39990234375,2916.75,2861.199951171875,2900.949951171875,97665
2023-01-17,2818.333251953125,2874.949951171875,2896.85009765625,2835.0,2878.699951171875,88725
2023-01-18,2862.839111328125,2920.35009765625,2925.0,2877.0,2888.0,152461
2023-01-19,2861.172607421875,2918.64990234375,2979.0,2910.5,2920.699951171875,258856
2023-01-20,2875.97509765625,2933.75,2945.85009765625,2911.10009765625,2934.89990234375,131815
2023-01-23,2889.650390625,2947.699951171875,2952.050048828125,2917.64990234375,2940.0,260669
2023-01-24,2887.052734375,2945.050048828125,2957.449951171875,2920.0,2957.449951171875,147969
2023-01-25,2816.7646484375,2873.35009765625,2947.0,2862.39990234375,2943.0,191195
2023-01-27,2747.99609375,2803.199951171875,2897.85009765625,2760.0,2887.949951171875,149121
2023-01-30,2759.416748046875,2814.85009765625,2868.0,2786.14990234375,2813.0,176771
2023-01-31,2783.581298828125,2839.5,2865.0,2802.5,2815.0,236077
2023-02-01,2734.174072265625,2789.10009765625,2962.550048828125,2753.85009765625,2860.0,623110
2023-02-02,2775.8369140625,2831.60009765625,2852.949951171875,2752.050048828125,2775.449951171875,236358
2023-02-03,2750.59423828125,2805.85009765625,2849.0,2776.0,2845.0,194330
2023-02-06,2874.259521484375,2932.0,2940.0,2782.10009765625,2804.0,197958
2023-02-07,2963.957763671875,3023.5,3035.0,2901.0,2949.949951171875,370039
2023-02-08,3018.8056640625,3079.449951171875,3090.0,3009.050048828125,3031.949951171875,408409
2023-02-09,3066.448486328125,3128.050048828125,3140.0,3068.800048828125,3083.0,262690
2023-02-10,3103.945556640625,3166.300048828125,3171.0,3097.050048828125,3134.949951171875,300374
2023-02-13,3019.001708984375,3079.64990234375,3210.0,3005.550048828125,3195.0,1255147
2023-02-14,3016.6982421875,3077.300048828125,3171.0,3022.64990234375,3094.0,613928
2023-02-15,3087.574462890625,3149.60009765625,3190.0,3074.449951171875,3079.89990234375,619722
2023-02-16,3125.610107421875,3188.39990234375,3205.0,3135.0,3165.35009765625,252897
2023-02-17,3074.388916015625,3136.14990234375,3238.0,3121.199951171875,3192.0,353966
2023-02-20,3111.640869140625,3174.14990234375,3224.89990234375,3139.0,3154.050048828125,305386
2023-02-21,3106.984375,3169.39990234375,3207.25,3145.0,3195.64990234375,314522
2023-02-22,3110.3173828125,3172.800048828125,3188.89990234375,3129.300048828125,3169.949951171875,218407
2023-02-23,3076.5458984375,3138.35009765625,3180.0,3122.10009765625,3178.0,155736
2023-02-24,3080.1240234375,3142.0,3174.0,3132.10009765625,3154.0,141718
2023-02-27,3046.842529296875,3108.050048828125,3179.0,3053.10009765625,3149.699951171875,220001
2023-02-28,3153.990234375,3217.35009765625,3247.0,3104.800048828125,3123.60009765625,923123
2023-03-01,3246.236572265625,3311.449951171875,3319.699951171875,3206.699951171875,3232.0,556560
2023-03-02,3257.95166015625,3323.39990234375,3339.85009765625,3286.0,3318.0,351509
2023-03-03,3263.196533203125,3328.75,3364.0,3311.050048828125,3335.949951171875,446442
2023-03-06,3253.099365234375,3318.449951171875,3364.75,3301.35009765625,3339.89990234375,294806
2023-03-08,3313.2900390625,3379.85009765625,3398.89990234375,3300.0,3318.449951171875,448991
2023-03-09,3321.279296875,3388.0,3434.0,3380.0,3393.699951171875,333450
2023-03-10,3310.88818359375,3377.39990234375,3386.64990234375,3327.0,3379.85009765625,194714
2023-03-13,3209.965576171875,3274.449951171875,3401.050048828125,3265.050048828125,3393.0,276376
2023-03-14,3245.942626953125,3311.14990234375,3322.89990234375,3233.64990234375,3287.0,330853
2023-03-15,3237.218017578125,3302.25,3347.949951171875,3286.0,3344.0,228737
2023-03-16,3262.41162109375,3327.949951171875,3344.64990234375,3252.0,3282.050048828125,257895
2023-03-17,3247.315185546875,3312.550048828125,3364.0,3286.60009765625,3347.050048828125,256724
2023-03-20,3233.885498046875,3298.85009765625,3329.0,3266.449951171875,3300.0,175472
2023-03-21,3345.14990234375,3412.35009765625,3432.949951171875,3299.0,3299.0,278420
2023-03-22,3244.71728515625,3309.89990234375,3427.199951171875,3301.050048828125,3413.050048828125,288396
2023-03-23,3294.27197265625,3360.449951171875,3384.0,3301.35009765625,3310.0,369001
2023-03-24,3280.79296875,3346.699951171875,3392.0,3330.0,3377.35009765625,180779
2023-03-27,3259.128173828125,3324.60009765625,3368.89990234375,3313.800048828125,3354.0,171779
2023-03-28,3272.9013671875,3338.64990234375,3385.0,3303.0,3357.0,184543
2023-03-29,3324.661376953125,3391.449951171875,3415.64990234375,3333.0,3339.89990234375,1031003
2023-03-31,3298.87939453125,3365.14990234375,3420.0,3350.10009765625,3391.0,329944
2023-04-03,3307.310302734375,3373.75,3418.0,3338.0,3388.0,323147
2023-04-05,3307.702392578125,3374.14990234375,3390.0,3347.050048828125,3388.949951171875,221406
2023-04-06,3330.2001953125,3397.10009765625,3467.949951171875,3366.0,3380.050048828125,733361
2023-04-10,3330.739501953125,3397.64990234375,3419.89990234375,3369.699951171875,3419.89990234375,193423
2023-04-11,3212.90625,3277.449951171875,3383.0,3267.10009765625,3383.0,493329
2023-04-12,3140.461669921875,3203.550048828125,3301.300048828125,3196.550048828125,3293.89990234375,498526
2023-04-13,3166.391357421875,3230.0,3256.64990234375,3173.0,3216.800048828125,402975
2023-04-17,3165.410888671875,3229.0,3270.0,3213.0,3250.0,286059
2023-04-18,3144.5302734375,3207.699951171875,3259.85009765625,3202.89990234375,3240.0,277893
